Prono_266.JPG	2129	316	2634	340	2797	286	3049	1951	2037	1946	1007	1853	1368	208	1619	288
Prono_267.JPG	2066	519	2590	514	2766	439	3119	2099	2061	2173	989	2115	1254	439	1531	519
Prono_268.JPG	2185	467	2619	473	2771	418	3077	1923	2164	1988	1173	1889	1442	390	1682	448
Prono_269.JPG	2208	646	2616	652	2787	597	3018	2107	2138	2123	1145	2029	1427	535	1663	610
Prono_270.JPG	1944	787	2351	745	2584	592	2823	2239	1881	2294	851	2229	1189	587	1464	735
Prono_271.JPG	2079	314	2499	301	2675	239	3031	1868	2089	1915	1043	1876	1292	239	1552	304
Prono_272.JPG	2159	237	2621	247	2769	174	3119	1775	2146	1822	1108	1744	1394	161	1661	237
Prono_273.JPG	2099	548	2657	556	2795	522	3085	2089	2079	2136	1072	2076	1350	509	1526	550
Prono_274.JPG	2110	509	2574	499	2714	434	3077	1972	2167	2058	1186	2042	1339	480	1586	538
Prono_275.JPG	2053	460	2543	439	2761	359	3080	2050	2040	2120	984	2055	1274	366	1518	431
Prono_276.JPG	2123	864	2546	859	2725	779	3145	2302	2167	2392	1111	2351	1373	805	1612	870
Prono_277.JPG	2001	441	2421	426	2646	361	3044	1959	2084	2053	1049	2066	1207	434	1503	473
Prono_278.JPG	2081	558	2564	595	2748	566	2974	2169	2009	2188	1007	2076	1350	496	1534	543
Prono_279.JPG	2115	693	2579	714	2714	657	3018	2195	2066	2198	1049	2112	1360	610	1570	672
Prono_280.JPG	2081	486	2515	465	2693	431	3116	2014	2102	2073	1054	2034	1368	452	1614	483
Prono_281.JPG	2060	550	2489	558	2649	525	3093	2136	2102	2219	999	2188	1209	558	1474	584
Prono_282.JPG	2001	569	2478	569	2683	493	3057	2105	1990	2172	857	2073	1212	473	1435	553
Prono_283.JPG	2102	678	2509	678	2722	592	3072	2146	2120	2216	1119	2177	1404	613	1638	688
Prono_284.JPG	2151	504	2613	504	2800	434	3031	2032	2092	2076	1085	1970	1417	397	1656	478
Prono_285.JPG	2317	364	2758	421	2992	395	3080	1949	2149	1874	1178	1728	1547	216	1788	301
Prono_286.JPG	2125	667	2559	662	2738	569	3103	2156	2117	2211	1093	2162	1357	566	1601	654
Prono_287.JPG	2105	496	2603	509	2792	462	3096	2128	2060	2136	999	2094	1274	442	1513	496
Prono_288.JPG	2058	571	2494	545	2670	462	2992	2027	2045	2102	1020	1988	1292	447	1599	548
Prono_289.JPG	2141	626	2582	631	2774	558	3121	2136	2125	2190	1059	2120	1373	543	1632	618
Prono_290.JPG	2117	631	2626	683	2844	649	3018	2304	1996	2237	950	2105	1394	522	1617	584
Prono_291.JPG	2105	597	2610	628	2792	589	3119	2247	2076	2265	937	2177	1300	543	1560	602
Prono_292.JPG	2242	589	2714	610	2875	579	3134	2063	2169	2047	1165	1949	1510	504	1684	563
Prono_293.JPG	2172	704	2624	735	2818	675	3051	2226	2094	2221	1080	2112	1407	584	1645	675
